alpha_pos,alpha_neg,beta,set_size,accuracy_mean,accuracy_std,num_trials,num_reps
0.11593449875168234,0.3393889812169841,2.6514985705218717,5,0.5111111111111111,0.05443310539518172,45,3
0.11593449875168234,0.3393889812169841,2.6514985705218717,6,0.47407407407407404,0.07554102983100419,45,3
0.19302400828250682,0.20405740796202948,0.7634124414580978,2,0.4296296296296296,0.027715980642769932,45,3
0.19302400828250682,0.20405740796202948,0.7634124414580978,3,0.4222222222222222,0.03142696805273544,45,3
0.19302400828250682,0.20405740796202948,0.7634124414580978,5,0.36296296296296293,0.055431961285539885,45,3
0.19302400828250682,0.20405740796202948,0.7634124414580978,6,0.34814814814814815,0.05237828008789241,45,3
0.4066672141999295,0.21039733866516938,1.163298633833275,2,0.5111111111111111,0.03628873693012116,45,3
0.4066672141999295,0.21039733866516938,1.163298633833275,3,0.4666666666666666,0.03142696805273544,45,3
0.4066672141999295,0.21039733866516938,1.163298633833275,5,0.43703703703703706,0.06869347033700521,45,3
0.4066672141999295,0.21039733866516938,1.163298633833275,6,0.4148148148148148,0.07332959212304938,45,3
0.5605532279283414,0.47055792502605054,5.038063732044881,2,0.7851851851851851,0.03777051491550213,45,3
0.5605532279283414,0.47055792502605054,5.038063732044881,3,0.837037037037037,0.027715980642769925,45,3
0.5605532279283414,0.47055792502605054,5.038063732044881,5,0.7481481481481481,0.03777051491550213,45,3
0.5605532279283414,0.47055792502605054,5.038063732044881,6,0.7333333333333334,0.03628873693012116,45,3
0.9068147633523634,0.44090384903246294,1.2021438542044454,2,0.5703703703703703,0.055431961285539906,45,3
0.9068147633523634,0.44090384903246294,1.2021438542044454,3,0.6296296296296297,0.05237828008789238,45,3
0.9068147633523634,0.44090384903246294,1.2021438542044454,5,0.5259259259259258,0.010475656017578498,45,3
0.9068147633523634,0.44090384903246294,1.2021438542044454,6,0.4740740740740741,0.08950404424884867,45,3
0.39845175637842106,0.4493899834244515,0.42429058964380006,2,0.4148148148148148,0.020951312035156943,45,3
0.39845175637842106,0.4493899834244515,0.42429058964380006,3,0.4222222222222222,0.07908946853356527,45,3
